19.02.2021 18:04 (EMOD) | name: Object09 pos: 43.353886 -10.560039 40.274826 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object10 pos: 34.002453 19.372972 40.007599 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object11 pos: 52.977306 -9.522940 23.615005 flags: 42 
19.02.2021 18:04 (EMOD) | name: Object12 pos: 63.999329 -9.124218 42.205357 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object13 pos: 48.845753 -11.948895 67.999977 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object14 pos: 47.928585 -10.382379 52.000031 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object15 pos: 75.633835 -12.724930 59.997784 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object16 pos: 45.999344 -12.812557 39.999783 flags: 170 
19.02.2021 18:04 (EMOD) | name: Object17 pos: 66.262268 -9.017838 32.412224 flags: 106 
19.02.2021 18:04 (EMOD) | name: Object18 pos: 83.174026 -5.772602 41.947002 flags: 106 
19.02.2021 18:04 (EMOD) | name: Object19 pos: 83.174026 -5.772602 41.947002 flags: 1642 
19.02.2021 18:04 (EMOD) | name: Object20 pos: 83.174026 -5.772602 41.947002 flags: 106 
19.02.2021 18:04 (EMOD) | name: Object22 pos: 43.244450 -3.000530 -33.715149 flags: 12 
19.02.2021 18:04 (EMOD) | name: Object23 pos: 41.814240 -10.485230 59.905590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object24 pos: 63.999329 -9.124218 42.205357 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object25 pos: 63.458252 19.594057 25.999821 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object26 pos: 73.998558 19.600014 48.099998 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object27 pos: 73.972900 19.594057 38.098804 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object28 pos: 58.776009 -1.660082 62.199997 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object29 pos: 37.999962 -8.000018 52.871822 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object30 pos: 10.257916 21.436115 64.325546 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object31 pos: 10.257916 21.436115 64.325546 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object32 pos: -10.257916 21.436115 64.325546 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object35 pos: -14.038554 22.201401 90.109200 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object36 pos: -3.347007 25.379372 83.993568 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object37 pos: -5.596995 25.149553 52.000530 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object38 pos: 5.595314 25.129368 51.999981 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object39 pos: 3.363057 25.129370 83.993576 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object40 pos: -24.099945 12.052897 78.001114 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object42 pos: 74.796928 -2.249999 -0.200336 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object43 pos: 56.852592 2.744021 2.329513 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object44 pos: 51.745655 -1.550091 -0.207927 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object45 pos: 74.908348 -0.143360 16.987564 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object46 pos: 67.999672 3.649938 11.746199 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object47 pos: 72.767792 2.402709 17.140961 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object48 pos: 63.999664 3.250000 8.437831 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object49 pos: 74.831459 -2.249998 -0.200335 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object50 pos: 74.499657 -2.249999 -0.200336 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object51 pos: 60.889175 3.876973 -0.200507 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123243 pos: 45.999901 -1.497785 64.000435 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123251 pos: 89.997505 -1.497785 64.000435 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123304 pos: 80.000313 -10.382379 52.000057 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123806 pos: 85.475830 -10.560038 53.900524 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123808 pos: 85.999680 -2.999937 76.000191 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123809 pos: 85.999680 -8.000319 76.000191 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123815 pos: 64.000694 60.886154 53.013351 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123817 pos: 75.935760 -11.948895 67.999977 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123818 pos: 63.966824 -11.948896 52.000389 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123831 pos: 63.999722 -0.550850 62.029316 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123840 pos: 64.000710 2.000000 43.922371 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123871 pos: 70.095718 19.499554 44.000000 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123925 pos: 64.000000 -0.499690 61.878208 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123954 pos: 64.027100 -0.553107 62.051796 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123969 pos: 63.956249 5.202212 52.992283 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123970 pos: 54.515163 -3.042521 8.437831 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123971 pos: 73.484116 -3.042521 8.437831 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123972 pos: 73.484116 -6.461577 8.437831 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123973 pos: 51.670650 -1.999998 15.008063 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123983 pos: 51.626797 -0.063898 15.577982 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123989 pos: 74.812386 2.000001 18.803471 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123990 pos: 74.295921 2.000001 14.241171 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123991 pos: 64.149666 3.649938 5.099125 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123995 pos: 70.000877 -5.051226 20.849779 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123996 pos: 63.956245 22.526573 52.992275 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object5123997 pos: 108.003441 -12.001284 68.274681 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object52 pos: 60.653709 3.236641 -0.200507 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object53 pos: 53.385735 -6.461577 8.437831 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object54 pos: 60.999676 3.509727 10.987927 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object55 pos: 53.150448 2.020464 19.022297 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object56 pos: 85.438347 11.289880 185.100800 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object57 pos: 51.670650 -1.999998 19.008059 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object58 pos: 64.096306 -2.187491 -0.205904 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object59 pos: 79.997337 12.040949 184.147476 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object60 pos: 77.641922 11.687759 184.651413 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object61 pos: 105.427856 -29.861435 240.332855 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object62 pos: 102.868050 11.201746 201.565903 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object64 pos: 92.991913 2.526004 184.098419 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object68 pos: 64.000053 1.999919 36.000294 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object71 pos: 64.000053 1.999919 36.000294 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object82 pos: 46.509197 -4.411138 60.000450 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object86 pos: 66.270447 -17.765831 65.236473 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object87 pos: 61.255348 -17.572546 65.262749 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object88 pos: 63.999992 -12.400141 32.130020 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object90 pos: 52.977486 -9.522281 23.619795 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object911 pos: 58.000366 4.500101 44.011696 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object93 pos: 81.331032 -3.772516 47.591217 flags: 4 
19.02.2021 18:04 (EMOD) | name: outside_edge pos: 23.000854 18.167814 125.394775 flags: 4 
19.02.2021 18:04 (EMOD) | name: pipe pos: 58.772133 -11.839196 67.656715 flags: 4 
19.02.2021 18:04 (EMOD) | name: pipe_a_01 pos: 74.908348 -0.143360 16.987564 flags: 4 
19.02.2021 18:04 (EMOD) | name: pipe_a_03 pos: 73.006805 -0.252857 16.664555 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod07 pos: 104.024185 -8.262556 107.450035 flags: 0 
19.02.2021 18:04 (EMOD) | name: pod1 pos: 63.974815 -18.259211 103.446312 flags: 0 
19.02.2021 18:04 (EMOD) | name: pod_04_int pos: 54.785568 -13.660637 102.778969 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_06_int pos: 15.349066 11.240841 112.728722 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_07_int pos: 113.213455 -3.670815 106.782768 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_annex01 pos: 24.592421 10.626030 101.342888 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_railings_101 pos: 30.562271 11.424611 111.839882 flags: 0 
19.02.2021 18:04 (EMOD) | name: pod_railings_102 pos: 18.632050 11.424613 106.077942 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_railings_104 pos: 55.000340 -13.476867 102.682487 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_railings_105 pos: 69.998772 -13.476867 101.890129 flags: 0 
19.02.2021 18:04 (EMOD) | name: pod_railings_106 pos: 58.068596 -13.473598 96.128685 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_railings_110 pos: 109.896667 -3.477083 100.131882 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_railings_112 pos: 97.966393 -3.487045 105.893929 flags: 0 
19.02.2021 18:04 (EMOD) | name: pod_railings_116 pos: 112.998611 -3.487045 106.686287 flags: 4 
19.02.2021 18:04 (EMOD) | name: pod_sign_01 pos: 25.675135 8.072182 104.571983 flags: 4 
19.02.2021 18:04 (EMOD) | name: podbase02 pos: 109.992867 1.692547 110.696922 flags: 4 
19.02.2021 18:04 (EMOD) | name: podbase1 pos: 69.991852 -8.304104 106.693207 flags: 4 
19.02.2021 18:04 (EMOD) | name: pred_colume_01 pos: 135.000137 2.232212 116.946098 flags: 4 
19.02.2021 18:04 (EMOD) | name: Predator_Gate_Low01 pos: 112.275352 11.942173 204.123322 flags: 0 
19.02.2021 18:04 (EMOD) | name: Predator_Gate_Low02 pos: 112.275352 11.942173 196.320770 flags: 0 
19.02.2021 18:04 (EMOD) | name: queen_approuch_01 pos: 38.221336 -13.657366 86.331772 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_approuch_05 pos: 38.221336 -13.657366 86.331772 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_approuch_06 pos: 77.779045 -13.657366 86.331688 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_ceiling_00 pos: 47.928585 -10.382379 52.000031 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_ceiling_01 pos: 47.928585 -10.382379 52.000031 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_ceiling_02 pos: 80.000313 -10.382379 52.000057 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_ceiling_03 pos: 80.000313 -10.382379 52.000057 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_cor_02 pos: 64.000252 -4.250257 62.000378 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_cor_06 pos: 85.124443 -4.250241 52.000111 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_glass_01 pos: 64.096779 -15.396642 78.165680 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_glass_02 pos: 64.096741 -15.396642 75.494461 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_00 pos: 94.011856 -4.562436 46.124832 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_01 pos: 94.011856 -4.562436 46.124832 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_02 pos: 85.124443 -4.250241 52.000111 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_03 pos: 85.872894 -4.561989 72.000252 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_04 pos: 41.875298 -4.561989 72.000252 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_05 pos: 64.000252 -4.250257 62.000378 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_06 pos: 33.987892 -4.562436 54.124855 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_lowercorridors_07 pos: 33.987892 -4.562436 54.124855 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_shaft_detail03 pos: 64.000000 -0.384450 44.123230 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_shaft_detail_02 pos: 64.000000 -0.384450 44.123230 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_spawnroom_00 pos: 72.999527 3.152672 65.608635 flags: 4 
19.02.2021 18:04 (EMOD) | name: queen_spawnroom_01 pos: 55.000240 3.152672 65.608635 flags: 4 
19.02.2021 18:04 (EMOD) | name: queencor_end pos: 41.875298 -4.561989 72.000252 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_main_left_a pos: 63.999992 4.779747 51.865402 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_main_left_b pos: 58.191795 -3.934262 32.988800 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_main_left_strut pos: 63.999992 -5.250037 31.604315 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_main_right_a pos: 63.999992 4.779747 51.865402 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_main_right_b pos: 63.999992 4.779747 51.865402 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_main_right_strut pos: 63.999992 4.779747 51.865402 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_stairs_01 pos: 84.555969 -3.050022 64.000130 flags: 4 
19.02.2021 18:04 (EMOD) | name: queenroom_stairs_02 pos: 43.457024 -3.050023 64.000122 flags: 4 
19.02.2021 18:04 (EMOD) | name: Ren_garage06 pos: 64.017906 -18.738382 59.565559 flags: 4 
19.02.2021 18:04 (EMOD) | name: ren_ops_65 pos: 86.000160 -6.679013 81.558601 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree09 pos: 94.365799 -0.393365 190.691559 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree10 pos: 85.040688 -9.927994 176.090515 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree11 pos: 65.699913 -16.373363 150.922043 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree12 pos: 105.599976 -14.465403 140.897171 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree13 pos: -34.497093 0.477317 182.931824 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree14 pos: 34.753689 -16.373363 140.665024 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree15 pos: -30.447714 -6.573862 155.520615 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree16 pos: -57.009220 -14.681896 175.533844 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree17 pos: 91.027100 -3.034588 146.899261 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree18 pos: -12.655128 10.088614 130.552582 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree19 pos: 154.351654 -11.705329 112.697281 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree21 pos: -13.245164 -43.027340 161.765625 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Canopy_Tree22 pos: 22.962351 -50.439533 176.222534 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_carg pos: 41.526630 14.591094 26.002316 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_CorridorCorner pos: 82.326057 11.859401 176.986771 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_CorridorCorner01 pos: -53.359280 8.807963 216.866043 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_jungleruinsexitgate02 pos: 81.140488 0.519939 174.009460 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_marine_exit pos: 116.476013 4.227612 200.321533 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_monorail_101 pos: -0.000001 19.999987 16.000019 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_monorail_rail pos: 0.003108 27.144697 162.269073 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_monorail_rail19 pos: -0.000001 19.999987 16.000019 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_monorail_rail_02 pos: 0.000000 25.803267 81.993736 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_monorail_rail_03 pos: -0.000015 27.144690 70.384857 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_plaza_wall_back_04 pos: 72.628731 -3.594267 178.091064 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_plaza_wall_back_05 pos: 123.553436 -9.624835 213.565628 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_plaza_wall_decoration_01 pos: 122.219070 -16.530922 214.134171 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_ruins_bits_01 pos: 61.753166 16.714745 133.464645 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_ruins_bits_02 pos: 61.753166 17.769663 133.464645 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_ruins_bits_03 pos: 64.345398 18.148113 112.841064 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_terraces_arch_01 pos: 104.436775 4.262012 130.681107 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_terraces_arch_02 pos: 119.732841 2.239880 130.867538 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_terraces_arch_03 pos: 135.000137 2.232212 116.946098 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_tunnelmono_03 pos: 0.003169 23.236315 193.726959 flags: 4 
19.02.2021 18:04 (EMOD) | name: rend_Wall_top03 pos: 77.106316 -4.989911 173.973694 flags: 4 
19.02.2021 18:04 (EMOD) | name: room_railings_05 pos: 46.665405 -3.767732 51.999935 flags: 4 
19.02.2021 18:04 (EMOD) | name: ruins_blocks_01 pos: -20.367067 17.016735 135.201004 flags: 4 
19.02.2021 18:04 (EMOD) | name: ruins_blocks_02 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: ruins_blocks_03 pos: 43.236080 17.091566 137.569122 flags: 4 
19.02.2021 18:04 (EMOD) | name: scaffold_girder_128 pos: -9.999985 18.813494 69.998985 flags: 4 
19.02.2021 18:04 (EMOD) | name: scaffold_girder_131 pos: -9.999985 18.813494 49.998970 flags: 4 
19.02.2021 18:04 (EMOD) | name: scaffold_girder_135 pos: -9.999985 18.813494 85.999001 flags: 4 
19.02.2021 18:04 (EMOD) | name: scaffold_girder_136 pos: 9.999828 18.813494 49.998970 flags: 4 
19.02.2021 18:04 (EMOD) | name: scaffold_girder_137 pos: 9.999828 18.813494 69.998985 flags: 4 
19.02.2021 18:04 (EMOD) | name: scaffold_girder_138 pos: 9.999828 18.813494 85.999001 flags: 4 
19.02.2021 18:04 (EMOD) | name: security_02 pos: 99.999947 -7.999998 77.876724 flags: 4 
19.02.2021 18:04 (EMOD) | name: security_03 pos: 108.101334 -5.510799 59.619816 flags: 4 
19.02.2021 18:04 (EMOD) | name: security_04 pos: 99.999947 -7.999998 77.876724 flags: 4 
19.02.2021 18:04 (EMOD) | name: security_05 pos: 105.999672 -13.366693 60.000778 flags: 4 
19.02.2021 18:04 (EMOD) | name: service_area_101 pos: 33.999729 19.725227 43.968369 flags: 4 
19.02.2021 18:04 (EMOD) | name: service_area_102 pos: 36.582710 19.768396 19.130199 flags: 4 
19.02.2021 18:04 (EMOD) | name: service_area_spawn_03 pos: 48.002243 16.449306 21.199757 flags: 4 
19.02.2021 18:04 (EMOD) | name: service_corner_02 pos: 39.831669 19.743614 32.001778 flags: 4 
19.02.2021 18:04 (EMOD) | name: service_rails_up_01 pos: 34.003593 18.962164 40.001476 flags: 4 
19.02.2021 18:04 (EMOD) | name: service_rails_up_02 pos: 47.993023 18.962164 26.003653 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape01 pos: 64.096306 -2.187491 -0.205904 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape02 pos: 54.135872 -2.169101 -0.205904 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape03 pos: 54.099831 -1.731137 0.590681 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape04 pos: 74.499657 -2.249999 -0.200336 flags: 5 
19.02.2021 18:04 (EMOD) | name: Shape05 pos: 67.456146 1.182002 -0.989297 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape06 pos: 64.000099 3.402708 20.230637 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape07 pos: 75.875603 -2.927061 -0.200335 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape08 pos: 70.061249 5.202212 52.992275 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape14 pos: 70.061249 5.202212 52.992275 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape15 pos: 70.061249 5.202212 52.992275 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape16 pos: 63.956249 5.400045 53.087105 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape17 pos: 63.948662 5.233620 52.989491 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape19 pos: 54.099831 -1.731137 -1.145293 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape20 pos: 64.002678 -8.124997 -4.133000 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape24 pos: 55.863491 -7.874998 3.867365 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape25 pos: 59.776176 -5.352777 -0.132771 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape26 pos: 68.229179 -5.352777 -0.132771 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape27 pos: 72.141869 -5.352777 -0.132771 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape28 pos: 69.745827 -0.714334 1.218696 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape29 pos: 69.745827 -0.714334 -1.624701 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape30 pos: 60.586960 2.924966 -1.609372 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape31 pos: 60.586960 2.924966 1.189638 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape32 pos: 69.785515 3.402708 2.850441 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape34 pos: 64.002678 -8.124997 3.867238 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape35 pos: 64.002678 -8.124997 15.007586 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape36 pos: 70.061249 22.526573 52.992275 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape37 pos: 63.956245 22.724403 53.087105 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape38 pos: 63.948654 22.557983 52.989498 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape39 pos: 70.061249 22.526573 52.992275 flags: 4 
19.02.2021 18:04 (EMOD) | name: Shape40 pos: 63.970818 22.190228 52.992809 flags: 4 
19.02.2021 18:04 (EMOD) | name: shutter_03 pos: 51.999653 -2.999998 1.867132 flags: 4 
19.02.2021 18:04 (EMOD) | name: side_lift pos: 73.998558 19.600014 48.099998 flags: 4 
19.02.2021 18:04 (EMOD) | name: sign pos: -9.492184 19.999998 49.997952 flags: 4 
19.02.2021 18:04 (EMOD) | name: sign01 pos: 9.485840 19.999998 49.997952 flags: 4 
19.02.2021 18:04 (EMOD) | name: sign_security_pod_01 pos: 6.451470 9.068641 93.989746 flags: 4 
19.02.2021 18:04 (EMOD) | name: staion_chunk_01 pos: 10.125027 16.823830 84.187805 flags: 4 
19.02.2021 18:04 (EMOD) | name: start_rocks pos: 85.924049 -0.586765 183.644089 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_android_spawn_01 pos: 10.125027 16.823830 84.187805 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_chunk_02 pos: -10.125272 16.823830 84.242531 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_ent_01 pos: 10.000247 18.213741 106.000435 flags: 0 
19.02.2021 18:04 (EMOD) | name: station_gantry_03 pos: 63.999493 -7.724999 34.241356 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_gantry_04 pos: 75.633835 -12.724930 59.997784 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_gantry_1 pos: 0.000000 12.274662 85.999992 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_gantry_1_railing pos: 0.000000 12.274662 85.999992 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_gantry_2 pos: 0.000000 12.274662 54.000999 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_gantry_2_railing pos: 0.000000 12.274662 54.000999 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_junction_01 pos: 30.124878 18.401087 59.999958 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_markings_05 pos: 10.004747 23.500006 71.232452 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_markings_06 pos: -10.004809 23.500008 71.232452 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_power_cable_10 pos: 11.554451 23.451712 65.230270 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_power_cable_11 pos: -11.558679 23.451714 65.763153 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_railings_02 pos: 11.691740 21.436115 49.897511 flags: 4 
19.02.2021 18:04 (EMOD) | name: station_railings_1 pos: -11.691740 22.201401 69.995071 flags: 4 
19.02.2021 18:04 (EMOD) | name: steps_367 pos: 56.717609 3.224172 17.118702 flags: 4 
19.02.2021 18:04 (EMOD) | name: steps_368 pos: 56.706348 3.224172 0.015096 flags: 4 
19.02.2021 18:04 (EMOD) | name: steps_369 pos: 56.717609 3.224172 0.015096 flags: 4 
19.02.2021 18:04 (EMOD) | name: stone_work_210 pos: 30.476154 17.499178 137.224472 flags: 4 
19.02.2021 18:04 (EMOD) | name: support_01 pos: 63.999664 -1.749783 9.008301 flags: 4 
19.02.2021 18:04 (EMOD) | name: support_02 pos: 63.999664 -1.749783 -7.062122 flags: 4 
19.02.2021 18:04 (EMOD) | name: switch_airlock_01 pos: 26.365597 15.650998 40.001060 flags: 4 
19.02.2021 18:04 (EMOD) | name: switch_room_02a02 pos: 51.994667 12.000001 38.123268 flags: 4 
19.02.2021 18:04 (EMOD) | name: switchroom_door01 pos: 19.076487 19.298624 25.674759 flags: 4 
